Time,f0
0.0,0.0
4.1684798375398896e-05,0.0
8.336959675079779e-05,0.0
0.0001250543951261967,0.0
0.00016673919350159558,0.0
0.00020842399187699447,0.0
0.0002501087902523934,0.0
0.0002917935886277923,0.0
0.00033347838700319117,0.0
0.00037516318537859005,0.0
0.00041684798375398894,0.0
0.00045853278212938783,0.0
0.0005002175805047868,0.0
0.0005419023788801856,0.0
0.0005835871772555846,0.0
0.0006252719756309834,0.0
0.0006669567740063823,0.0
0.0007086415723817813,0.0
0.0007503263707571801,0.0
0.000792011169132579,0.0
0.0008336959675079779,0.0
0.0008753807658833768,0.0
0.0009170655642587757,0.0
0.0009587503626341746,0.0
0.0010004351610095736,0.0
0.0010421199593849725,0.0
0.0010838047577603712,0.0
0.0011254895561357702,0.0
0.001167174354511169,0.0
0.001208859152886568,0.0
0.0012505439512619668,0.0
0.0012922287496373657,0.0
0.0013339135480127647,250.0
0.0013755983463881636,255.31914893617022
0.0014172831447635625,255.31914893617022
0.0014589679431389613,258.06451612903226
0.0015006527415143602,258.06451612903226
0.0015423375398897592,258.06451612903226
0.001584022338265158,258.06451612903226
0.0016257071366405568,258.06451612903226
0.0016673919350159558,258.06451612903226
0.0017090767333913547,258.06451612903226
0.0017507615317667537,260.8695652173913
0.0017924463301421526,260.8695652173913
0.0018341311285175513,260.8695652173913
0.0018758159268929503,260.8695652173913
0.0019175007252683492,260.8695652173913
0.001959185523643748,260.8695652173913
0.002000870322019147,260.8695652173913
0.002042555120394546,260.8695652173913
0.002084239918769945,260.8695652173913
0.0021259247171453435,260.8695652173913
0.0021676095155207424,263.7362637362637
0.0022092943138961414,263.7362637362637
0.0022509791122715403,263.7362637362637
0.0022926639106469393,263.7362637362637
0.002334348709022338,263.7362637362637
0.002376033507397737,258.06451612903226
0.002417718305773136,260.8695652173913
0.002459403104148535,260.8695652173913
0.0025010879025239336,258.06451612903226
0.0025427727008993325,258.06451612903226
0.0025844574992747314,258.06451612903226
0.0026261422976501304,258.06451612903226
0.0026678270960255293,260.8695652173913
0.0027095118944009283,260.8695652173913
0.002751196692776327,260.8695652173913
0.002792881491151726,260.8695652173913
0.002834566289527125,260.8695652173913
0.0028762510879025236,260.8695652173913
0.0029179358862779226,0.0
0.0029596206846533215,0.0
0.0030013054830287204,0.0
0.0030429902814041194,0.0
0.0030846750797795183,0.0
0.0031263598781549173,0.0
0.003168044676530316,0.0
0.003209729474905715,218.1818181818182
0.0032514142732811137,216.21621621621622
0.0032930990716565126,214.28571428571428
0.0033347838700319116,214.28571428571428
0.0033764686684073105,216.21621621621622
0.0034181534667827094,216.21621621621622
0.0034598382651581084,218.1818181818182
0.0035015230635335073,218.1818181818182
0.0035432078619089063,218.1818181818182
0.003584892660284305,218.1818181818182
0.0036265774586597037,218.1818181818182
0.0036682622570351027,218.1818181818182
0.0037099470554105016,218.1818181818182
0.0037516318537859005,220.1834862385321
0.0037933166521612995,220.1834862385321
0.0038350014505366984,220.1834862385321
0.0038766862489120974,220.1834862385321
0.003918371047287496,222.22222222222223
0.003960055845662895,220.1834862385321
0.004001740644038294,220.1834862385321
0.004043425442413693,220.1834862385321
0.004085110240789092,220.1834862385321
0.004126795039164491,220.1834862385321
0.00416847983753989,222.22222222222223
0.004210164635915288,222.22222222222223
0.004251849434290687,220.1834862385321
0.004293534232666086,220.1834862385321
0.004335219031041485,220.1834862385321
0.004376903829416884,220.1834862385321
0.004418588627792283,220.1834862385321
0.004460273426167682,220.1834862385321
0.004501958224543081,220.1834862385321
0.00454364302291848,220.1834862385321
0.0045853278212938785,218.1818181818182
0.0046270126196692775,216.21621621621622
0.004668697418044676,212.38938053097345
0.004710382216420075,210.52631578947367
0.004752067014795474,208.69565217391303
0.004793751813170873,205.12820512820514
0.004835436611546272,0.0
0.004877121409921671,0.0
0.00491880620829707,0.0
0.004960491006672468,190.47619047619048
0.005002175805047867,188.9763779527559
0.005043860603423266,188.9763779527559
0.005085545401798665,188.9763779527559
0.005127230200174064,190.47619047619048
0.005168914998549463,192.0
0.005210599796924862,193.5483870967742
0.005252284595300261,195.1219512195122
0.00529396939367566,196.72131147540983
0.005335654192051059,196.72131147540983
0.005377338990426458,198.34710743801654
0.0054190237888018565,198.34710743801654
0.0054607085871772555,198.34710743801654
0.005502393385552654,198.34710743801654
0.005544078183928053,198.34710743801654
0.005585762982303452,198.34710743801654
0.005627447780678851,195.1219512195122
0.00566913257905425,192.0
0.005710817377429649,0.0
0.005752502175805047,0.0
0.005794186974180446,0.0
0.005835871772555845,0.0
0.005877556570931244,0.0
0.005919241369306643,0.0
0.005960926167682042,0.0
0.006002610966057441,0.0
0.00604429576443284,0.0
0.006085980562808239,0.0
0.006127665361183638,0.0
0.006169350159559037,0.0
0.006211034957934436,0.0
0.0062527197563098345,0.0
0.0062944045546852335,0.0
0.006336089353060632,0.0
0.006377774151436031,0.0
0.00641945894981143,0.0
0.006461143748186829,0.0
0.006502828546562227,0.0
0.006544513344937626,282.3529411764706
0.006586198143313025,285.7142857142857
0.006627882941688424,289.1566265060241
0.006669567740063823,292.6829268292683
0.006711252538439222,292.6829268292683
0.006752937336814621,292.6829268292683
0.00679462213519002,292.6829268292683
0.006836306933565419,292.6829268292683
0.006877991731940818,292.6829268292683
0.006919676530316217,296.2962962962963
0.006961361328691616,296.2962962962963
0.007003046127067015,300.0
0.007044730925442414,303.7974683544304
0.0070864157238178125,307.6923076923077
0.0071281005221932115,311.68831168831167
0.00716978532056861,315.7894736842105
0.007211470118944009,320.0
0.0072531549173194074,324.3243243243243
0.007294839715694806,328.7671232876712
0.007336524514070205,328.7671232876712
0.007378209312445604,328.7671232876712
0.007419894110821003,328.7671232876712
0.007461578909196402,328.7671232876712
0.007503263707571801,333.3333333333333
0.0075449485059472,333.3333333333333
0.007586633304322599,333.3333333333333
0.007628318102697998,333.3333333333333
0.007670002901073397,328.7671232876712
0.007711687699448796,328.7671232876712
0.007753372497824195,328.7671232876712
0.007795057296199594,333.3333333333333
0.007836742094574993,333.3333333333333
0.007878426892950392,333.3333333333333
0.00792011169132579,328.7671232876712
0.00796179648970119,328.7671232876712
0.008003481288076588,328.7671232876712
0.008045166086451987,328.7671232876712
0.008086850884827386,328.7671232876712
0.008128535683202785,328.7671232876712
0.008170220481578184,328.7671232876712
0.008211905279953583,328.7671232876712
0.008253590078328982,328.7671232876712
0.008295274876704381,328.7671232876712
0.00833695967507978,328.7671232876712
0.008378644473455179,328.7671232876712
0.008420329271830576,328.7671232876712
0.008462014070205975,324.3243243243243
0.008503698868581374,328.7671232876712
0.008545383666956773,328.7671232876712
0.008587068465332172,328.7671232876712
0.00862875326370757,328.7671232876712
0.00867043806208297,328.7671232876712
0.008712122860458369,328.7671232876712
0.008753807658833768,328.7671232876712
0.008795492457209167,328.7671232876712
0.008837177255584566,324.3243243243243
0.008878862053959964,324.3243243243243
0.008920546852335363,315.7894736842105
0.008962231650710762,311.68831168831167
0.009003916449086161,303.7974683544304
0.00904560124746156,285.7142857142857
0.00908728604583696,275.86206896551727
0.009128970844212358,263.7362637362637
0.009170655642587757,258.06451612903226
0.009212340440963156,255.31914893617022
0.009254025239338555,255.31914893617022
0.009295710037713954,252.6315789473684
0.009337394836089353,255.31914893617022
0.009379079634464752,258.06451612903226
0.00942076443284015,258.06451612903226
0.00946244923121555,260.8695652173913
0.009504134029590949,263.7362637362637
0.009545818827966348,263.7362637362637
0.009587503626341747,266.6666666666667
0.009629188424717145,266.6666666666667
0.009670873223092544,263.7362637362637
0.009712558021467943,263.7362637362637
0.009754242819843342,263.7362637362637
0.009795927618218741,263.7362637362637
0.00983761241659414,260.8695652173913
0.009879297214969539,260.8695652173913
0.009920982013344936,260.8695652173913
0.009962666811720335,260.8695652173913
0.010004351610095734,260.8695652173913
0.010046036408471133,260.8695652173913
0.010087721206846532,260.8695652173913
0.010129406005221931,260.8695652173913
0.01017109080359733,260.8695652173913
0.010212775601972729,260.8695652173913
0.010254460400348128,260.8695652173913
0.010296145198723527,260.8695652173913
0.010337829997098926,260.8695652173913
0.010379514795474325,260.8695652173913
0.010421199593849724,260.8695652173913
0.010462884392225123,263.7362637362637
0.010504569190600522,266.6666666666667
0.01054625398897592,266.6666666666667
0.01058793878735132,269.6629213483146
0.010629623585726718,269.6629213483146
0.010671308384102117,269.6629213483146
0.010712993182477516,269.6629213483146
0.010754677980852915,266.6666666666667
0.010796362779228314,263.7362637362637
0.010838047577603713,260.8695652173913
0.010879732375979112,260.8695652173913
0.010921417174354511,0.0
0.01096310197272991,240.0
0.011004786771105309,237.62376237623764
0.011046471569480708,240.0
0.011088156367856107,242.42424242424244
0.011129841166231506,255.31914893617022
0.011171525964606905,258.06451612903226
0.011213210762982304,263.7362637362637
0.011254895561357703,266.6666666666667
0.011296580359733101,266.6666666666667
0.0113382651581085,263.7362637362637
0.0113799499564839,260.8695652173913
0.011421634754859298,0.0
0.011463319553234695,0.0
0.011505004351610094,0.0
0.011546689149985493,0.0
0.011588373948360892,0.0
0.011630058746736291,0.0
0.01167174354511169,0.0
0.01171342834348709,0.0
0.011755113141862488,0.0
0.011796797940237887,0.0
0.011838482738613286,0.0
0.011880167536988685,0.0
0.011921852335364084,0.0
0.011963537133739483,0.0
0.012005221932114882,0.0
0.01204690673049028,0.0
0.01208859152886568,0.0
0.012130276327241079,0.0
0.012171961125616478,0.0
0.012213645923991876,0.0
0.012255330722367275,0.0
0.012297015520742674,0.0
0.012338700319118073,0.0
0.012380385117493472,0.0
0.012422069915868871,0.0
0.01246375471424427,0.0
0.012505439512619669,0.0
0.012547124310995068,0.0
0.012588809109370467,0.0
0.012630493907745866,0.0
0.012672178706121265,0.0
0.012713863504496664,0.0
0.012755548302872063,0.0
0.012797233101247462,0.0
0.01283891789962286,0.0
0.01288060269799826,0.0
0.012922287496373659,0.0
0.012963972294749056,0.0
0.013005657093124455,0.0
0.013047341891499854,0.0
0.013089026689875253,0.0
0.013130711488250651,0.0
0.01317239628662605,0.0
0.01321408108500145,0.0
0.013255765883376848,0.0
0.013297450681752247,380.95238095238096
0.013339135480127646,387.0967741935484
0.013380820278503045,387.0967741935484
0.013422505076878444,387.0967741935484
0.013464189875253843,387.0967741935484
0.013505874673629242,387.0967741935484
0.013547559472004641,387.0967741935484
0.01358924427038004,387.0967741935484
0.013630929068755439,387.0967741935484
0.013672613867130838,387.0967741935484
0.013714298665506237,387.0967741935484
0.013755983463881636,387.0967741935484
0.013797668262257035,387.0967741935484
0.013839353060632434,387.0967741935484
0.013881037859007832,387.0967741935484
0.013922722657383231,387.0967741935484
0.01396440745575863,387.0967741935484
0.01400609225413403,387.0967741935484
0.014047777052509428,387.0967741935484
0.014089461850884827,0.0
0.014131146649260226,0.0
0.014172831447635625,0.0
0.014214516246011024,0.0
0.014256201044386423,0.0
0.014297885842761822,0.0
0.01433957064113722,521.7391304347826
0.01438125543951262,521.7391304347826
0.014422940237888019,521.7391304347826
0.014464625036263418,521.7391304347826
0.014506309834638815,510.63829787234044
0.014547994633014214,510.63829787234044
0.014589679431389613,510.63829787234044
0.014631364229765012,510.63829787234044
0.01467304902814041,510.63829787234044
0.01471473382651581,510.63829787234044
0.014756418624891209,521.7391304347826
0.014798103423266607,521.7391304347826
0.014839788221642006,521.7391304347826
